"respondent_id","segment","currency","product_id","too_cheap","bargain","expensive_acceptable","too_expensive","weight","puki","pi_bargain_pct","pi_expensive_pct"
"SE_Premium_01661","SE","SEK","Premium","315.0","415.0","510.0","620.0","0.945","4","8","4"
"SE_Premium_01662","SE","SEK","Premium","225.0","345.0","440.0","580.0","0.807","4","7","4"
"SE_Premium_01663","SE","SEK","Premium","290.0","430.0","585.0","655.0","0.904","2","6","5"
"SE_Premium_01664","SE","SEK","Premium","270.0","410.0","480.0","620.0","0.926","2","9","4"
"SE_Premium_01665","SE","SEK","Premium","225.0","385.0","465.0","515.0","0.887","2","6","4"
"SE_Premium_01666","SE","SEK","Premium","345.0","415.0","495.0","635.0","1.088","1","9","6"
"SE_Premium_01667","SE","SEK","Premium","260.0","395.0","510.0","715.0","0.0","3","7","4"
"SE_Premium_01668","SE","SEK","Premium","310.0","425.0","535.0","660.0","1.17","2","9","5"
"SE_Premium_01669","SE","SEK","Premium","220.0","325.0","475.0","615.0","0.806","1","8","6"
"SE_Premium_01670","SE","SEK","Premium","240.0","370.0","510.0","665.0","0.774","1","9","5"
"SE_Premium_01671","SE","SEK","Premium","345.0","440.0","430.0","705.0","0.947","3","7","4"
"SE_Premium_01672","SE","SEK","Premium","330.0","430.0","550.0","690.0","1.108","2","9","5"
"SE_Premium_01673","SE","SEK","Premium","305.0","435.0","580.0","700.0","0.691","2","","6"
"SE_Premium_01674","SE","SEK","Premium","315.0","485.0","600.0","720.0","1.264","2","7","6"
"SE_Premium_01675","SE","SEK","Premium","295.0","410.0","510.0","675.0","0.797","2","8","5"
"SE_Premium_01676","SE","SEK","Premium","270.0","380.0","515.0","655.0","1.22","5","8","5"
"SE_Premium_01677","SE","SEK","Premium","325.0","435.0","495.0","650.0","1.217","1","7","5"
"SE_Premium_01678","SE","SEK","Premium","335.0","435.0","520.0","605.0","","3","7","4"
"SE_Premium_01679","SE","SEK","Premium","300.0","405.0","480.0","615.0","0.954","3","9","4"
"SE_Premium_01680","SE","SEK","Premium","320.0","415.0","545.0","685.0","0.818","2","9","6"
"SE_Premium_01681","SE","SEK","Premium","345.0","440.0","560.0","675.0","0.983","1","9","6"
"SE_Premium_01682","SE","SEK","Premium","280.0","410.0","525.0","670.0","0.943","2","9","5"
"SE_Premium_01683","SE","SEK","Premium","385.0","480.0","565.0","670.0","0.996","2","9","5"
"SE_Premium_01684","SE","SEK","Premium","240.0","355.0","485.0","595.0","1.18","5","8","4"
"SE_Premium_01685","SE","SEK","Premium","265.0","425.0","550.0","670.0","1.062","4","8","6"
"SE_Premium_01686","SE","SEK","Premium","350.0","455.0","550.0","655.0","1.369","2","9","5"
"SE_Premium_01687","SE","SEK","Premium","245.0","395.0","510.0","630.0","1.1","1","7","3"
"SE_Premium_01688","SE","SEK","Premium","305.0","435.0","530.0","690.0","1.104","1","8","5"
"SE_Premium_01689","SE","SEK","Premium","310.0","410.0","480.0","680.0","0.99","2","8","4"
"SE_Premium_01690","SE","SEK","Premium","320.0","435.0","535.0","720.0","1.051","5","6","4"
"SE_Premium_01691","SE","SEK","Premium","270.0","440.0","530.0","685.0","1.135","1","7","5"
"SE_Premium_01692","SE","SEK","Premium","305.0","400.0","500.0","650.0","1.173","2","9","6"
"SE_Premium_01693","SE","SEK","Premium","275.0","1065.0","520.0","1230.0","0.991","2","8","6"
"SE_Premium_01694","SE","SEK","Premium","240.0","370.0","500.0","625.0","0.853","2","7","6"
"SE_Premium_01695","SE","SEK","Premium","340.0","450.0","565.0","720.0","0.82","2","8","5"
"SE_Premium_01696","SE","SEK","Premium","305.0","395.0","515.0","650.0","1.028","3","8","6"
"SE_Premium_01697","SE","SEK","Premium","215.0","375.0","465.0","635.0","1.283","1","7","6"
"SE_Premium_01698","SE","SEK","Premium","275.0","370.0","470.0","615.0","0.986","2","8","5"
"SE_Premium_01699","SE","SEK","Premium","295.0","390.0","450.0","440.0","0.665","1","9","5"
"SE_Premium_01700","SE","SEK","Premium","315.0","445.0","565.0","700.0","0.954","2","8","6"
"SE_Premium_01701","SE","SEK","Premium","340.0","465.0","580.0","700.0","0.776","3","9","5"
"SE_Premium_01702","SE","SEK","Premium","330.0","445.0","505.0","615.0","0.938","2","8","6"
"SE_Premium_01703","SE","SEK","Premium","265.0","445.0","545.0","665.0","0.824","4","8","5"
"SE_Premium_01704","SE","SEK","Premium","275.0","415.0","525.0","665.0","1.306","5","8","7"
"SE_Premium_01705","SE","SEK","Premium","390.0","480.0","555.0","690.0","0.97","1","6","4"
"SE_Premium_01706","SE","SEK","Premium","250.0","385.0","545.0","685.0","0.936","3","","5"
"SE_Premium_01707","SE","SEK","Premium","265.0","420.0","510.0","605.0","1.036","2","7","4"
"SE_Premium_01708","SE","SEK","Premium","305.0","410.0","475.0","660.0","0.968","4","8","6"
"SE_Premium_01709","SE","SEK","Premium","250.0","365.0","470.0","585.0","1.262","2","7","6"
"SE_Premium_01710","SE","SEK","Premium","240.0","410.0","515.0","625.0","1.157","5","8","5"
"SE_Premium_01711","SE","SEK","Premium","300.0","440.0","545.0","730.0","1.131","1","8","5"
"SE_Premium_01712","SE","SEK","Premium","345.0","440.0","550.0","665.0","0.719","1","7","6"
"SE_Premium_01713","SE","SEK","Premium","310.0","390.0","490.0","605.0","1.177","5","7","4"
"SE_Premium_01714","SE","SEK","Premium","285.0","370.0","505.0","595.0","1.14","3","7","6"
"SE_Premium_01715","SE","SEK","Premium","280.0","395.0","500.0","490.0","0.715","3","8","5"
"SE_Premium_01716","SE","SEK","Premium","315.0","410.0","505.0","635.0","0.765","2","8","5"
"SE_Premium_01717","SE","SEK","Premium","270.0","400.0","460.0","595.0","0.958","4","7","4"
"SE_Premium_01718","SE","SEK","Premium","315.0","445.0","550.0","685.0","1.045","3","9","4"
"SE_Premium_01719","SE","SEK","Premium","340.0","430.0","520.0","","0.722","2","7","4"
"SE_Premium_01720","SE","SEK","Premium","295.0","415.0","515.0","680.0","0.916","2","9","4"
"SE_Premium_01721","SE","SEK","Premium","290.0","440.0","530.0","715.0","0.969","1","7","4"
"SE_Premium_01722","SE","SEK","Premium","360.0","470.0","545.0","660.0","1.281","2","9","5"
"SE_Premium_01723","SE","SEK","Premium","270.0","390.0","460.0","570.0","0.899","4","7","6"
"SE_Premium_01724","SE","SEK","Premium","350.0","460.0","550.0","740.0","0.656","3","8","5"
"SE_Premium_01725","SE","SEK","Premium","235.0","395.0","490.0","625.0","0.966","2","9","5"
"SE_Premium_01726","SE","SEK","Premium","325.0","435.0","550.0","740.0","0.908","2","9","5"
"SE_Premium_01727","SE","SEK","Premium","310.0","425.0","545.0","655.0","0.893","3","8","4"
"SE_Premium_01728","SE","SEK","Premium","315.0","390.0","515.0","610.0","1.039","5","8","5"
"SE_Premium_01729","SE","SEK","Premium","255.0","375.0","440.0","625.0","0.973","2","7","5"
"SE_Premium_01730","SE","SEK","Premium","265.0","370.0","475.0","650.0","1.024","1","7","4"
"SE_Premium_01731","SE","SEK","Premium","240.0","395.0","450.0","510.0","0.892","3","8","5"
"SE_Premium_01732","SE","SEK","Premium","215.0","350.0","480.0","620.0","0.958","2","7","6"
"SE_Premium_01733","SE","SEK","Premium","325.0","400.0","500.0","660.0","0.977","2","8","4"
"SE_Premium_01734","SE","SEK","Premium","350.0","445.0","560.0","735.0","0.886","2","8","4"
"SE_Premium_01735","SE","SEK","Premium","250.0","370.0","515.0","710.0","0.921","4","6","5"
"SE_Premium_01736","SE","SEK","Premium","270.0","405.0","530.0","695.0","1.151","1","9","4"
"SE_Premium_01737","SE","SEK","Premium","345.0","415.0","495.0","595.0","0.73","3","9","5"
"SE_Premium_01738","SE","SEK","Premium","310.0","425.0","545.0","685.0","1.2","5","9","4"
"SE_Premium_01739","SE","SEK","Premium","255.0","390.0","495.0","635.0","0.983","4","7","6"
"SE_Premium_01740","SE","SEK","Premium","250.0","390.0","430.0","580.0","0.709","2","8","4"
"SE_Premium_01741","SE","SEK","Premium","285.0","400.0","525.0","605.0","1.034","5","8","5"
"SE_Premium_01742","SE","SEK","Premium","205.0","335.0","380.0","540.0","0.922","4","7","4"
"SE_Premium_01743","SE","SEK","Premium","235.0","370.0","530.0","690.0","1.156","4","8","4"
"SE_Premium_01744","SE","SEK","Premium","270.0","410.0","560.0","685.0","0.973","5","8","5"
"SE_Premium_01745","SE","SEK","Premium","280.0","410.0","460.0","555.0","1.067","4","8","5"
"SE_Premium_01746","SE","SEK","Premium","320.0","410.0","535.0","625.0","0.691","1","8","6"
"SE_Premium_01747","SE","SEK","Premium","275.0","415.0","535.0","620.0","1.092","2","9","4"
"SE_Premium_01748","SE","SEK","Premium","265.0","375.0","455.0","540.0","1.135","4","7","5"
"SE_Premium_01749","SE","SEK","Premium","320.0","465.0","590.0","735.0","0.874","2","8","5"
"SE_Premium_01750","SE","SEK","Premium","310.0","420.0","510.0","610.0","0.785","1","8","5"
"SE_Premium_01751","SE","SEK","Premium","280.0","405.0","470.0","615.0","0.998","1","8","6"
"SE_Premium_01752","SE","SEK","Premium","330.0","440.0","555.0","640.0","1.055","2","8","4"
"SE_Premium_01753","SE","SEK","Premium","385.0","470.0","610.0","760.0","1.067","2","9","5"
"SE_Premium_01754","SE","SEK","Premium","240.0","375.0","475.0","600.0","0.869","2","7","6"
"SE_Premium_01755","SE","SEK","Premium","280.0","375.0","480.0","645.0","1.28","4","8","5"
"SE_Premium_01756","SE","SEK","Premium","260.0","400.0","490.0","680.0","1.368","5","7","5"
"SE_Premium_01757","SE","SEK","Premium","295.0","400.0","500.0","625.0","1.169","5","8","7"
"SE_Premium_01758","SE","SEK","Premium","325.0","410.0","525.0","635.0","1.142","2","7","5"
"SE_Premium_01759","SE","SEK","Premium","315.0","415.0","565.0","670.0","1.171","2","8","5"
"SE_Premium_01760","SE","SEK","Premium","310.0","390.0","495.0","605.0","1.19","3","8","4"
"SE_Premium_01761","SE","SEK","Premium","305.0","420.0","555.0","675.0","0.758","1","5","5"
"SE_Premium_01762","SE","SEK","Premium","335.0","395.0","465.0","630.0","1.001","3","8","6"
"SE_Premium_01763","SE","SEK","Premium","290.0","410.0","530.0","690.0","1.036","3","7","5"
"SE_Premium_01764","SE","SEK","Premium","235.0","405.0","530.0","710.0","1.233","1","9","5"
"SE_Premium_01765","SE","SEK","Premium","270.0","410.0","490.0","510.0","0.996","1","8","4"
"SE_Premium_01766","SE","SEK","Premium","225.0","375.0","505.0","660.0","0.848","2","8","5"
"SE_Premium_01767","SE","SEK","Premium","210.0","360.0","495.0","635.0","1.048","2","9","6"
"SE_Premium_01768","SE","SEK","Premium","315.0","410.0","500.0","650.0","1.169","4","8","6"
"SE_Premium_01769","SE","SEK","Premium","245.0","355.0","455.0","625.0","0.902","2","8","5"
"SE_Premium_01770","SE","SEK","Premium","245.0","375.0","485.0","635.0","0.968","2","7","6"
"SE_Premium_01771","SE","SEK","Premium","315.0","400.0","495.0","600.0","1.233","4","8","6"
"SE_Premium_01772","SE","SEK","Premium","305.0","420.0","510.0","615.0","1.229","2","8","6"
"SE_Premium_01773","SE","SEK","Premium","230.0","335.0","425.0","415.0","1.209","3","9","5"
"SE_Premium_01774","SE","SEK","Premium","280.0","415.0","550.0","750.0","0.833","2","8","7"
"SE_Premium_01775","SE","SEK","Premium","380.0","490.0","650.0","785.0","0.863","1","8","6"
"SE_Premium_01776","SE","SEK","Premium","335.0","450.0","530.0","680.0","1.068","3","8","5"
"SE_Premium_01777","SE","SEK","Premium","380.0","470.0","600.0","710.0","1.012","2","7","5"
"SE_Premium_01778","SE","SEK","Premium","330.0","460.0","530.0","615.0","0.747","2","7","5"
"SE_Premium_01779","SE","SEK","Premium","340.0","430.0","550.0","695.0","1.364","1","7","5"
"SE_Premium_01780","SE","SEK","Premium","315.0","435.0","530.0","680.0","1.04","3","7","6"
"SE_Premium_01781","SE","SEK","Premium","270.0","385.0","470.0","570.0","1.268","3","8","4"
"SE_Premium_01782","SE","SEK","Premium","375.0","450.0","550.0","690.0","0.899","1","8","5"
"SE_Premium_01783","SE","SEK","Premium","220.0","345.0","455.0","625.0","1.074","2","7","6"
"SE_Premium_01784","SE","SEK","Premium","265.0","385.0","375.0","640.0","1.006","1","7","4"
"SE_Premium_01785","SE","SEK","Premium","285.0","400.0","505.0","615.0","1.317","3","7","5"
"SE_Premium_01786","SE","SEK","Premium","355.0","465.0","595.0","730.0","0.746","2","7","5"
"SE_Premium_01787","SE","SEK","Premium","245.0","390.0","540.0","605.0","0.819","2","7","4"
"SE_Premium_01788","SE","SEK","Premium","245.0","380.0","540.0","675.0","0.832","4","7","7"
"SE_Premium_01789","SE","SEK","Premium","215.0","345.0","425.0","600.0","1.064","2","6","4"
"SE_Premium_01790","SE","SEK","Premium","330.0","400.0","475.0","635.0","1.039","1","7","5"
"SE_Premium_01791","SE","SEK","Premium","305.0","410.0","535.0","725.0","0.978","4","9","4"
"SE_Premium_01792","SE","SEK","Premium","335.0","440.0","555.0","765.0","1.251","5","8","4"
"SE_Premium_01793","SE","SEK","Premium","325.0","415.0","555.0","730.0","0.952","3","7","5"
"SE_Premium_01794","SE","SEK","Premium","310.0","385.0","495.0","635.0","1.101","3","6","5"
"SE_Premium_01795","SE","SEK","Premium","285.0","370.0","475.0","615.0","0.998","3","8","3"
"SE_Premium_01796","SE","SEK","Premium","265.0","380.0","480.0","650.0","0.822","2","7","6"
"SE_Premium_01797","SE","SEK","Premium","235.0","365.0","460.0","585.0","1.032","3","7","7"
"SE_Premium_01798","SE","SEK","Premium","315.0","445.0","525.0","635.0","1.12","5","8","4"
"SE_Premium_01799","SE","SEK","Premium","220.0","340.0","460.0","530.0","1.053","2","9","4"
"SE_Premium_01800","SE","SEK","Premium","","385.0","485.0","685.0","0.869","1","8","6"
"SE_Premium_01801","SE","SEK","Premium","325.0","435.0","515.0","660.0","1.295","2","8","6"
"SE_Premium_01802","SE","SEK","Premium","315.0","305.0","565.0","670.0","1.266","3","8","6"
"SE_Premium_01803","SE","SEK","Premium","320.0","465.0","610.0","835.0","1.06","3","7","5"
"SE_Premium_01804","SE","SEK","Premium","235.0","410.0","555.0","720.0","1.044","2","7","5"
"SE_Premium_01805","SE","SEK","Premium","380.0","455.0","540.0","670.0","0.949","3","7","3"
"SE_Premium_01806","SE","SEK","Premium","250.0","350.0","455.0","570.0","1.011","3","8","6"
"SE_Premium_01807","SE","SEK","Premium","265.0","395.0","560.0","735.0","0.853","1","7","5"
"SE_Premium_01808","SE","SEK","Premium","370.0","445.0","550.0","690.0","0.942","3","8","5"
"SE_Premium_01809","SE","SEK","Premium","335.0","465.0","550.0","645.0","1.123","2","7","6"
"SE_Premium_01810","SE","SEK","Premium","325.0","390.0","515.0","570.0","0.95","2","7","5"
"SE_Premium_01811","SE","SEK","Premium","235.0","385.0","560.0","745.0","1.067","5","5","5"
"SE_Premium_01812","SE","SEK","Premium","340.0","410.0","530.0","720.0","1.439","2","8","5"
"SE_Premium_01813","SE","SEK","Premium","275.0","390.0","515.0","655.0","0.911","2","9","5"
"SE_Premium_01814","SE","SEK","Premium","350.0","410.0","505.0","645.0","1.158","1","7","6"
"SE_Premium_01815","SE","SEK","Premium","340.0","455.0","560.0","710.0","0.779","1","7","5"
"SE_Premium_01816","SE","SEK","Premium","205.0","340.0","440.0","640.0","0.922","3","7","6"
"SE_Premium_01817","SE","SEK","Premium","245.0","410.0","545.0","775.0","0.992","3","8","4"
"SE_Premium_01818","SE","SEK","Premium","235.0","365.0","465.0","615.0","1.305","1","7","5"
"SE_Premium_01819","SE","SEK","Premium","365.0","415.0","505.0","590.0","1.076","2","7","5"
"SE_Premium_01820","SE","SEK","Premium","295.0","405.0","475.0","640.0","1.13","1","8","6"
"SE_Premium_01821","SE","SEK","Premium","190.0","315.0","305.0","535.0","0.727","1","7","6"
"SE_Premium_01822","SE","SEK","Premium","290.0","425.0","515.0","670.0","1.08","1","7","4"
"SE_Premium_01823","SE","SEK","Premium","310.0","415.0","510.0","665.0","1.11","2","8","6"
"SE_Premium_01824","SE","SEK","Premium","340.0","465.0","570.0","670.0","0.638","3","7","5"
"SE_Premium_01825","SE","SEK","Premium","235.0","360.0","470.0","645.0","0.855","3","9","5"
"SE_Premium_01826","SE","SEK","Premium","240.0","395.0","425.0","515.0","0.881","4","7","4"
"SE_Premium_01827","SE","SEK","Premium","265.0","380.0","500.0","695.0","0.991","1","8","5"
"SE_Premium_01828","SE","SEK","Premium","415.0","515.0","620.0","825.0","0.827","3","7","5"
"SE_Premium_01829","SE","SEK","Premium","255.0","385.0","450.0","440.0","1.187","3","7","5"
"SE_Premium_01830","SE","SEK","Premium","315.0","405.0","510.0","560.0","0.886","5","9","5"
"SE_Premium_01831","SE","SEK","Premium","310.0","400.0","480.0","610.0","1.156","3","8","4"
"SE_Premium_01832","SE","SEK","Premium","360.0","430.0","550.0","680.0","0.69","1","7","5"
"SE_Premium_01833","SE","SEK","Premium","390.0","445.0","585.0","735.0","0.836","3","8","5"
"SE_Premium_01834","SE","SEK","Premium","295.0","420.0","530.0","675.0","0.985","3","8","6"
"SE_Premium_01835","SE","SEK","Premium","240.0","345.0","475.0","615.0","0.816","2","8","6"
"SE_Premium_01836","SE","SEK","Premium","315.0","415.0","505.0","650.0","1.087","2","8","5"
"SE_Premium_01837","SE","SEK","Premium","365.0","465.0","540.0","530.0","1.11","2","8","6"
"SE_Premium_01838","SE","SEK","Premium","285.0","420.0","555.0","725.0","1.09","5","8","4"
"SE_Premium_01839","SE","SEK","Premium","310.0","400.0","490.0","645.0","1.086","2","9","5"
"SE_Premium_01840","SE","SEK","Premium","285.0","","510.0","650.0","1.284","2","8","5"
"SE_Premium_01841","SE","SEK","Premium","230.0","400.0","435.0","605.0","1.063","1","7","5"
"SE_Premium_01842","SE","SEK","Premium","245.0","370.0","415.0","505.0","1.084","5","10","4"
"SE_Premium_01843","SE","SEK","Premium","255.0","390.0","455.0","555.0","1.173","2","8","5"
"SE_Premium_01844","SE","SEK","Premium","330.0","420.0","560.0","690.0","1.392","2","9","5"
"SE_Premium_01845","SE","SEK","Premium","295.0","410.0","560.0","695.0","0.946","1","8","5"
"SE_Premium_01846","SE","SEK","Premium","260.0","380.0","505.0","635.0","1.027","2","8","4"
"SE_Premium_01847","SE","SEK","Premium","285.0","400.0","515.0","620.0","0.885","2","7","5"
"SE_Premium_01848","SE","SEK","Premium","315.0","450.0","570.0","700.0","1.294","1","8","5"
"SE_Premium_01849","SE","SEK","Premium","290.0","380.0","450.0","620.0","0.738","2","8","4"
"SE_Premium_01850","SE","SEK","Premium","360.0","440.0","","640.0","1.102","3","9","4"
"SE_Premium_01851","SE","SEK","Premium","320.0","435.0","520.0","680.0","1.011","3","8","5"
"SE_Premium_01852","SE","SEK","Premium","285.0","405.0","500.0","670.0","0.709","3","8","5"
"SE_Premium_01853","SE","SEK","Premium","255.0","385.0","520.0","645.0","0.935","4","10","6"
"SE_Premium_01854","SE","SEK","Premium","355.0","450.0","565.0","695.0","0.942","5","6","4"
"SE_Premium_01855","SE","SEK","Premium","295.0","445.0","565.0","705.0","0.944","4","8","5"
"SE_Premium_01856","SE","SEK","Premium","295.0","405.0","550.0","675.0","1.284","4","8","5"
"SE_Premium_01857","SE","SEK","Premium","225.0","350.0","460.0","620.0","0.775","3","7","6"
"SE_Premium_01858","SE","SEK","Premium","310.0","395.0","515.0","695.0","1.01","1","10","6"
"SE_Premium_01859","SE","SEK","Premium","290.0","390.0","505.0","615.0","0.871","1","6","5"
"SE_Premium_01860","SE","SEK","Premium","305.0","400.0","480.0","610.0","1.357","1","8","4"
"SE_Premium_01861","SE","SEK","Premium","350.0","435.0","510.0","640.0","1.154","2","7","4"
"SE_Premium_01862","SE","SEK","Premium","320.0","430.0","510.0","610.0","0.912","3","8","5"
"SE_Premium_01863","SE","SEK","Premium","350.0","465.0","570.0","735.0","1.111","1","9","5"
"SE_Premium_01864","SE","SEK","Premium","270.0","390.0","505.0","655.0","1.033","3","7","6"
"SE_Premium_01865","SE","SEK","Premium","290.0","430.0","555.0","675.0","0.797","2","9","6"
"SE_Premium_01866","SE","SEK","Premium","325.0","475.0","570.0","730.0","0.765","3","8","6"
"SE_Premium_01867","SE","SEK","Premium","295.0","395.0","535.0","700.0","0.892","3","8","5"
"SE_Premium_01868","SE","SEK","Premium","265.0","385.0","480.0","585.0","0.973","1","8","6"
"SE_Premium_01869","SE","SEK","Premium","290.0","390.0","480.0","630.0","0.883","2","9","5"
"SE_Premium_01870","SE","SEK","Premium","300.0","425.0","480.0","650.0","0.641","3","8","5"
"SE_Premium_01871","SE","SEK","Premium","290.0","445.0","555.0","720.0","1.131","2","8","7"
"SE_Premium_01872","SE","SEK","Premium","290.0","430.0","575.0","705.0","1.207","2","8","5"
"SE_Premium_01873","SE","SEK","Premium","315.0","450.0","545.0","685.0","1.049","1","7","6"
"SE_Premium_01874","SE","SEK","Premium","340.0","435.0","550.0","680.0","0.711","1","8","5"
"SE_Premium_01875","SE","SEK","Premium","185.0","330.0","430.0","615.0","1.048","3","8","5"
"SE_Premium_01876","SE","SEK","Premium","275.0","370.0","485.0","660.0","1.064","2","8","6"
"SE_Premium_01877","SE","SEK","Premium","350.0","435.0","570.0","655.0","0.0","2","7","5"
"SE_Premium_01878","SE","SEK","Premium","260.0","385.0","485.0","640.0","1.053","4","8","5"
"SE_Premium_01879","SE","SEK","Premium","240.0","375.0","475.0","605.0","0.97","3","9","5"
"SE_Premium_01880","SE","SEK","Premium","315.0","420.0","525.0","660.0","1.111","3","7","3"
"SE_Premium_01881","SE","SEK","Premium","210.0","370.0","435.0","540.0","1.029","5","7","3"
"SE_Premium_01882","SE","SEK","Premium","350.0","465.0","530.0","695.0","0.981","5","7","4"
"SE_Premium_01883","SE","SEK","Premium","305.0","435.0","565.0","700.0","0.859","3","8","4"
"SE_Premium_01884","SE","SEK","Premium","300.0","425.0","500.0","630.0","1.011","1","8","5"
"SE_Premium_01885","SE","SEK","Premium","265.0","395.0","510.0","660.0","1.277","3","7","5"
"SE_Premium_01886","SE","SEK","Premium","270.0","375.0","455.0","620.0","0.897","2","7","5"
"SE_Premium_01887","SE","SEK","Premium","220.0","325.0","435.0","570.0","0.869","4","8","5"
"SE_Premium_01888","SE","SEK","Premium","330.0","420.0","510.0","675.0","1.062","1","7","5"
"SE_Premium_01889","SE","SEK","Premium","310.0","430.0","535.0","675.0","0.879","3","7","5"
"SE_Premium_01890","SE","SEK","Premium","200.0","355.0","450.0","605.0","0.73","1","6","4"
"SE_Premium_01891","SE","SEK","Premium","300.0","405.0","","610.0","1.339","1","8","6"
"SE_Premium_01892","SE","SEK","Premium","285.0","420.0","560.0","685.0","0.994","4","8","5"
"SE_Premium_01893","SE","SEK","Premium","330.0","425.0","535.0","660.0","1.259","1","8","5"
"SE_Premium_01894","SE","SEK","Premium","300.0","450.0","515.0","665.0","0.671","3","8","5"
"SE_Premium_01895","SE","SEK","Premium","345.0","425.0","525.0","670.0","1.149","3","9","5"
"SE_Premium_01896","SE","SEK","Premium","190.0","320.0","430.0","575.0","1.089","1","8","5"
"SE_Premium_01897","SE","SEK","Premium","340.0","460.0","580.0","750.0","0.77","2","7","4"
"SE_Premium_01898","SE","SEK","Premium","300.0","395.0","480.0","610.0","0.779","1","7","6"
"SE_Premium_01899","SE","SEK","Premium","295.0","395.0","540.0","715.0","1.104","5","9","5"
"SE_Premium_01900","SE","SEK","Premium","265.0","400.0","520.0","655.0","1.097","2","9","7"
"SE_Premium_01901","SE","SEK","Premium","295.0","415.0","585.0","705.0","1.08","4","7","5"
"SE_Premium_01902","SE","SEK","Premium","330.0","440.0","555.0","650.0","0.943","2","7","4"
"SE_Premium_01903","SE","SEK","Premium","285.0","400.0","540.0","680.0","1.129","2","9","5"
"SE_Premium_01904","SE","SEK","Premium","245.0","390.0","505.0","595.0","0.814","3","7","4"
"SE_Premium_01905","SE","SEK","Premium","220.0","330.0","470.0","590.0","1.326","3","8","5"
"SE_Premium_01906","SE","SEK","Premium","300.0","405.0","515.0","630.0","0.703","3","8","7"
"SE_Premium_01907","SE","SEK","Premium","280.0","410.0","560.0","705.0","0.816","4","8","5"
"SE_Premium_01908","SE","SEK","Premium","285.0","410.0","470.0","540.0","0.964","3","8","6"
"SE_Premium_01909","SE","SEK","Premium","295.0","410.0","515.0","635.0","0.885","5","9","4"
"SE_Premium_01910","SE","SEK","Premium","260.0","385.0","460.0","555.0","1.053","1","9","6"
"SE_Premium_01911","SE","SEK","Premium","235.0","400.0","555.0","655.0","0.94","3","7","6"
"SE_Premium_01912","SE","SEK","Premium","315.0","395.0","505.0","670.0","0.933","2","7","5"
"SE_Premium_01913","SE","SEK","Premium","335.0","455.0","610.0","805.0","0.665","1","7","5"
"SE_Premium_01914","SE","SEK","Premium","300.0","430.0","555.0","695.0","1.0","1","8","6"
"SE_Premium_01915","SE","SEK","Premium","250.0","390.0","495.0","620.0","0.729","3","7","5"
"SE_Premium_01916","SE","SEK","Premium","295.0","425.0","560.0","660.0","1.148","3","8","6"
"SE_Premium_01917","SE","SEK","Premium","270.0","410.0","485.0","645.0","0.885","3","8","5"
"SE_Premium_01918","SE","SEK","Premium","325.0","410.0","490.0","645.0","0.795","2","9","3"
"SE_Premium_01919","SE","SEK","Premium","290.0","410.0","540.0","665.0","0.902","1","8","5"
"SE_Premium_01920","SE","SEK","Premium","335.0","480.0","575.0","720.0","0.0","2","7","4"
"SE_Premium_01921","SE","SEK","Premium","310.0","430.0","515.0","650.0","","3","7","3"
"SE_Premium_01922","SE","SEK","Premium","310.0","390.0","490.0","550.0","0.99","4","9","6"
"SE_Premium_01923","SE","SEK","Premium","400.0","480.0","640.0","785.0","0.994","1","7","4"
"SE_Premium_01924","SE","SEK","Premium","315.0","430.0","555.0","655.0","0.837","4","7","5"
"SE_Premium_01925","SE","SEK","Premium","245.0","370.0","490.0","555.0","1.07","2","9","4"
"SE_Premium_01926","SE","SEK","Premium","305.0","420.0","545.0","700.0","1.078","4","7","5"
"SE_Premium_01927","SE","SEK","Premium","310.0","430.0","510.0","610.0","0.969","2","8","5"
"SE_Premium_01928","SE","SEK","Premium","250.0","415.0","510.0","615.0","0.886","3","8","4"
"SE_Premium_01929","SE","SEK","Premium","335.0","410.0","520.0","640.0","1.059","2","9","5"
"SE_Premium_01930","SE","SEK","Premium","300.0","390.0","505.0","675.0","0.513","1","8","6"
"SE_Premium_01931","SE","SEK","Premium","200.0","330.0","415.0","405.0","1.158","3","8","6"
"SE_Premium_01932","SE","SEK","Premium","365.0","485.0","570.0","770.0","0.0","1","9","5"
"SE_Premium_01933","SE","SEK","Premium","280.0","395.0","510.0","615.0","1.377","4","7","5"
"SE_Premium_01934","SE","SEK","Premium","280.0","375.0","465.0","595.0","0.903","1","8","6"
"SE_Premium_01935","SE","SEK","Premium","260.0","395.0","515.0","690.0","0.988","3","8","5"
"SE_Premium_01936","SE","SEK","Premium","230.0","375.0","475.0","655.0","0.982","1","8","6"
"SE_Premium_01937","SE","SEK","Premium","330.0","430.0","570.0","755.0","1.222","1","8","5"
"SE_Premium_01938","SE","SEK","Premium","335.0","460.0","585.0","745.0","1.153","2","9","5"
"SE_Premium_01939","SE","SEK","Premium","335.0","425.0","565.0","700.0","1.085","4","8","5"
"SE_Premium_01940","SE","SEK","Premium","310.0","395.0","555.0","675.0","0.971","1","8","6"
"SE_Premium_01941","SE","SEK","Premium","315.0","450.0","440.0","665.0","1.185","3","8","5"
"SE_Premium_01942","SE","SEK","Premium","300.0","435.0","545.0","715.0","1.227","3","7","5"
"SE_Premium_01943","SE","SEK","Premium","320.0","430.0","565.0","710.0","0.922","5","9","5"
"SE_Premium_01944","SE","SEK","Premium","210.0","330.0","405.0","580.0","0.81","1","7","5"
